,time,vehiclestatus,chargestatus,runmodel,speed,summileage,sumvoltage,sumcurrent,soc,dcdcstatus,gearnum,insulationresistance,max_volt_num,max_volt_cell_id,max_cell_volt,min_volt_num,min_volt_cell_id,min_cell_volt,max_temp_num,max_temp_probe_id,max_temp,min_temp_num,min_temp_probe_id,min_temp,power,distince,distance
4748,01-10 16,2,1,1,0.0,40091.0,389.7,-8.3,91,2,0,5180,1,76,4.062,1,75,4.053,1,23,10,1,24,9,-3234.51,153.0,153.0
4749,01-10 16,2,1,1,0.0,40091.0,389.7,-8.2,91,2,0,5185,1,76,4.062,1,75,4.053,1,23,10,1,24,9,-3195.5399999999995,153.0,153.0
4750,01-10 16,2,1,1,0.0,40091.0,389.7,-8.2,91,1,15,5185,1,76,4.062,1,75,4.053,1,23,10,1,24,9,-3195.5399999999995,153.0,153.0
4751,01-10 16,2,1,1,0.0,40091.0,389.7,-8.0,91,1,15,5187,1,76,4.064,1,75,4.053,1,23,10,1,24,9,-3117.6,153.0,153.0
4752,01-10 16,2,1,1,0.0,40091.0,389.7,-8.2,91,1,15,5187,1,76,4.064,1,75,4.0539999999999985,1,23,10,1,24,9,-3195.5399999999995,153.0,153.0
4753,01-10 16,2,1,1,0.0,40091.0,389.7,-8.1,91,1,15,5185,1,76,4.064,1,75,4.0539999999999985,1,23,10,1,24,9,-3156.5699999999997,153.0,153.0
4754,01-10 16,2,1,1,0.0,40091.0,390.0,-8.1,91,2,0,5185,1,76,4.064,1,75,4.0539999999999985,1,23,10,1,24,9,-3159.0,153.0,153.0
4755,01-10 16,2,1,1,0.0,40091.0,390.0,-8.1,91,2,0,5175,1,76,4.064,1,75,4.0539999999999985,1,23,10,1,24,9,-3159.0,153.0,153.0
4756,01-10 16,2,1,1,0.0,40091.0,390.0,-8.1,91,2,0,5175,1,76,4.064,1,75,4.0539999999999985,1,23,10,1,24,9,-3159.0,153.0,153.0
4757,01-10 16,2,1,1,0.0,40091.0,390.0,-8.2,91,2,0,5177,1,76,4.065,1,75,4.0539999999999985,1,23,10,1,24,9,-3197.9999999999995,153.0,153.0
4758,01-10 16,2,1,1,0.0,40091.0,390.0,-8.3,91,2,0,5177,1,76,4.065,1,75,4.0539999999999985,1,23,10,1,24,9,-3237.0000000000005,153.0,153.0
4759,01-10 16,2,1,1,0.0,40091.0,390.0,-8.2,91,2,0,5175,1,76,4.065,1,75,4.0539999999999985,1,23,10,1,24,9,-3197.9999999999995,153.0,153.0
4760,01-10 16,2,1,1,0.0,40091.0,390.0,-8.2,91,2,0,5175,1,76,4.065,1,75,4.056,1,23,10,1,24,9,-3197.9999999999995,153.0,153.0
4761,01-10 16,2,1,1,0.0,40091.0,390.0,-8.1,91,2,0,5175,1,76,4.065,1,75,4.056,1,23,10,1,24,9,-3159.0,153.0,153.0
4762,01-10 16,2,1,1,0.0,40091.0,390.0,-8.1,91,2,0,5187,1,76,4.066,1,75,4.056,1,23,10,1,24,9,-3159.0,153.0,153.0
4763,01-10 16,2,1,1,0.0,40091.0,390.0,-8.2,91,2,0,5187,1,76,4.066,1,75,4.056,1,23,10,1,24,9,-3197.9999999999995,153.0,153.0
4764,01-10 16,2,1,1,0.0,40091.0,390.0,-8.2,91,2,0,5200,1,76,4.066,1,75,4.056,1,23,10,1,24,9,-3197.9999999999995,153.0,153.0
4765,01-10 16,2,1,1,0.0,40091.0,390.0,-8.2,92,2,0,5200,1,76,4.066,1,75,4.056,1,23,10,1,24,9,-3197.9999999999995,153.0,153.0
4766,01-10 16,2,1,1,0.0,40091.0,390.0,-8.1,92,2,0,5192,1,76,4.066,1,75,4.057,1,23,10,1,24,9,-3159.0,153.0,153.0
4767,01-10 16,2,1,1,0.0,40091.0,390.0,-8.4,92,2,0,5192,1,76,4.067,1,75,4.057,1,23,10,1,24,9,-3276.0,153.0,153.0
4768,01-10 16,2,1,1,0.0,40091.0,390.2,-8.4,92,2,0,5177,1,76,4.067,1,75,4.057,1,23,10,1,24,9,-3277.68,153.0,153.0
4769,01-10 16,2,1,1,0.0,40091.0,390.2,-8.3,92,2,0,5177,1,76,4.067,1,75,4.057,1,23,10,1,24,9,-3238.6600000000003,153.0,153.0
4770,01-10 16,2,1,1,0.0,40091.0,390.2,-8.1,92,2,0,5175,1,76,4.067,1,75,4.057,1,23,10,1,24,9,-3160.62,153.0,153.0
4771,01-10 16,2,1,1,0.0,40091.0,390.2,-8.2,92,2,0,5175,1,76,4.067,1,75,4.057,1,23,10,1,24,9,-3199.6399999999994,153.0,153.0
4772,01-10 16,2,1,1,0.0,40091.0,390.2,-8.3,92,2,0,5195,1,76,4.067,1,75,4.058,1,23,10,1,24,9,-3238.6600000000003,153.0,153.0
4773,01-10 16,2,1,1,0.0,40091.0,390.2,-8.1,92,2,0,5195,1,76,4.067,1,75,4.058,1,23,10,1,24,9,-3160.62,153.0,153.0
4774,01-10 16,2,1,1,0.0,40091.0,390.2,-8.2,92,2,0,5200,1,76,4.067,1,75,4.058,1,23,10,1,24,9,-3199.6399999999994,153.0,153.0
4775,01-10 16,2,1,1,0.0,40091.0,390.2,-8.3,92,2,0,5200,1,76,4.067,1,75,4.059,1,23,10,1,24,9,-3238.6600000000003,153.0,153.0
4776,01-10 16,2,1,1,0.0,40091.0,390.2,-8.1,92,2,0,5195,1,76,4.067,1,75,4.059,1,23,10,1,24,9,-3160.62,153.0,153.0
4777,01-10 16,2,1,1,0.0,40091.0,390.2,-8.2,92,2,0,5195,1,76,4.069,1,75,4.059,1,23,10,1,24,9,-3199.6399999999994,153.0,153.0
4778,01-10 16,2,1,1,0.0,40091.0,390.2,-8.2,92,2,0,5192,1,76,4.069,1,75,4.059,1,23,10,1,24,9,-3199.6399999999994,153.0,153.0
4779,01-10 16,2,1,1,0.0,40091.0,390.2,-8.3,92,2,0,5192,1,76,4.069,1,75,4.059,1,23,10,1,24,9,-3238.6600000000003,153.0,153.0
4780,01-10 16,2,1,1,0.0,40091.0,390.5,-8.1,92,2,0,5187,1,76,4.069,1,75,4.059,1,23,10,1,24,9,-3163.0499999999997,153.0,153.0
4781,01-10 16,2,1,1,0.0,40091.0,390.5,-8.2,92,2,0,5187,1,76,4.07,1,75,4.059,1,23,10,1,24,9,-3202.1,153.0,153.0
4782,01-10 16,2,1,1,0.0,40091.0,390.5,-8.3,92,2,0,5187,1,76,4.07,1,75,4.059,1,23,10,1,24,9,-3241.15,153.0,153.0
4783,01-10 16,2,1,1,0.0,40091.0,390.5,-8.1,92,2,0,5187,1,76,4.07,1,75,4.059,1,23,10,1,24,9,-3163.0499999999997,153.0,153.0
4784,01-10 16,2,1,1,0.0,40091.0,390.5,-8.1,92,2,0,5192,1,76,4.07,1,75,4.059,1,23,10,1,24,9,-3163.0499999999997,153.0,153.0
4785,01-10 16,2,1,1,0.0,40091.0,390.5,-8.2,92,2,0,5192,1,76,4.07,1,75,4.061,1,23,10,1,24,9,-3202.1,153.0,153.0
4786,01-10 16,2,1,1,0.0,40091.0,390.5,-8.1,92,2,0,5220,1,76,4.07,1,75,4.061,1,23,10,1,24,9,-3163.0499999999997,153.0,153.0
4787,01-10 16,2,1,1,0.0,40091.0,390.5,-8.2,92,2,0,5220,1,76,4.07,1,75,4.061,1,23,10,1,24,9,-3202.1,153.0,153.0
4788,01-10 16,2,1,1,0.0,40091.0,390.5,-8.2,92,2,0,5222,1,76,4.07,1,75,4.061,1,23,10,1,24,9,-3202.1,153.0,153.0
4789,01-10 16,2,1,1,0.0,40091.0,390.5,-8.2,92,2,0,5222,1,76,4.07,1,75,4.061,1,23,10,1,24,9,-3202.1,153.0,153.0
4790,01-10 16,2,1,1,0.0,40091.0,390.5,-8.3,92,2,0,5200,1,76,4.07,1,75,4.062,1,23,10,1,24,9,-3241.15,153.0,153.0
4791,01-10 16,2,1,1,0.0,40091.0,390.5,-8.4,92,2,0,5200,1,76,4.07,1,75,4.062,1,23,10,1,24,9,-3280.2000000000003,153.0,153.0
4792,01-10 16,2,1,1,0.0,40091.0,390.5,-8.2,92,2,0,5197,1,76,4.072,1,75,4.062,1,23,10,1,24,9,-3202.1,153.0,153.0
4793,01-10 16,2,1,1,0.0,40091.0,390.5,-8.3,92,2,0,5197,1,76,4.072,1,75,4.062,1,23,10,1,24,9,-3241.15,153.0,153.0
4794,01-10 16,2,1,1,0.0,40091.0,390.5,-8.2,92,2,0,5197,1,76,4.072,1,75,4.062,1,23,10,1,24,9,-3202.1,153.0,153.0
4795,01-10 16,2,1,1,0.0,40091.0,390.7,-8.2,92,2,0,5220,1,76,4.072,1,75,4.062,1,23,10,1,24,9,-3203.74,153.0,153.0
4796,01-10 16,2,1,1,0.0,40091.0,390.5,-8.3,92,2,0,5220,1,76,4.073,1,75,4.062,1,23,10,1,24,9,-3241.15,153.0,153.0
4797,01-10 16,2,1,1,0.0,40091.0,390.7,-8.1,92,2,0,5215,1,76,4.073,1,75,4.062,1,23,10,1,24,9,-3164.6699999999996,153.0,153.0
4798,01-10 16,2,1,1,0.0,40091.0,390.7,-8.1,92,2,0,5215,1,76,4.073,1,75,4.062,1,23,10,1,24,9,-3164.6699999999996,153.0,153.0
4799,01-10 16,2,1,1,0.0,40091.0,390.7,-8.1,92,2,0,5182,1,76,4.073,1,75,4.062,1,23,10,1,24,9,-3164.6699999999996,153.0,153.0
4800,01-10 16,2,1,1,0.0,40091.0,390.7,-8.2,92,2,0,5182,1,76,4.073,1,75,4.064,1,23,10,1,24,9,-3203.74,153.0,153.0
4801,01-10 16,2,1,1,0.0,40091.0,390.7,-8.2,92,2,0,5190,1,76,4.073,1,75,4.064,1,23,10,1,24,9,-3203.74,153.0,153.0
4802,01-10 16,2,1,1,0.0,40091.0,390.7,-8.3,92,2,0,5190,1,76,4.074,1,75,4.064,1,23,10,1,24,9,-3242.8100000000004,153.0,153.0
4803,01-10 16,2,1,1,0.0,40091.0,390.7,-8.2,92,2,0,5192,1,76,4.074,1,75,4.064,1,23,10,1,24,9,-3203.74,153.0,153.0
4804,01-10 16,2,1,1,0.0,40091.0,390.7,-8.2,92,2,0,5192,1,76,4.074,1,75,4.064,1,23,10,1,24,9,-3203.74,153.0,153.0
4805,01-10 16,2,1,1,0.0,40091.0,391.0,-8.3,92,2,0,5185,1,76,4.074,1,75,4.064,1,23,10,1,24,9,-3245.3,153.0,153.0
4806,01-10 16,2,1,1,0.0,40091.0,391.0,-8.1,92,2,0,5185,1,76,4.075,1,75,4.065,1,23,10,1,24,9,-3167.1,153.0,153.0
4807,01-10 16,2,1,1,0.0,40091.0,391.0,-8.1,92,2,0,5187,1,17,4.075,1,75,4.065,1,23,10,1,24,9,-3167.1,153.0,153.0
4808,01-10 16,2,1,1,0.0,40091.0,391.0,-8.2,92,2,0,5187,1,17,4.075,1,75,4.065,1,23,10,1,24,9,-3206.2,153.0,153.0
4809,01-10 16,2,1,1,0.0,40091.0,391.0,-8.0,92,2,0,5190,1,17,4.075,1,75,4.065,1,23,10,1,24,9,-3128.0,153.0,153.0
4810,01-10 16,2,1,1,0.0,40091.0,391.0,-8.2,92,2,0,5190,1,17,4.075,1,75,4.065,1,23,10,1,24,9,-3206.2,153.0,153.0
4811,01-10 16,2,1,1,0.0,40091.0,391.0,-8.3,92,2,0,5200,1,17,4.075,1,75,4.066,1,23,10,1,24,9,-3245.3,153.0,153.0
4812,01-10 16,2,1,1,0.0,40091.0,391.0,-8.1,92,2,0,5200,1,17,4.075,1,75,4.066,1,23,10,1,24,9,-3167.1,153.0,153.0
4813,01-10 16,2,1,1,0.0,40091.0,391.0,-8.2,92,2,0,5180,1,17,4.075,1,75,4.066,1,23,10,1,24,9,-3206.2,153.0,153.0
4814,01-10 16,2,1,1,0.0,40091.0,391.0,-8.1,92,2,0,5180,1,76,4.075,1,75,4.066,1,23,10,1,24,9,-3167.1,153.0,153.0
4815,01-10 16,2,1,1,0.0,40091.0,391.0,-8.1,92,2,0,5177,1,76,4.075,1,75,4.066,1,23,10,1,24,9,-3167.1,153.0,153.0
4816,01-10 16,2,1,1,0.0,40091.0,391.0,-8.2,92,2,0,5177,1,76,4.077,1,75,4.067,1,23,10,1,24,9,-3206.2,153.0,153.0
4817,01-10 16,2,1,1,0.0,40091.0,391.0,-8.3,92,2,0,5187,1,76,4.077,1,75,4.067,1,23,10,1,24,9,-3245.3,153.0,153.0
4818,01-10 16,2,1,1,0.0,40091.0,391.0,-8.2,93,2,0,5187,1,17,4.077,1,75,4.067,1,23,10,1,24,9,-3206.2,153.0,153.0
4819,01-10 16,2,1,1,0.0,40091.0,391.0,-8.2,93,2,0,5190,1,17,4.077,1,75,4.067,1,23,10,1,24,9,-3206.2,153.0,153.0
4820,01-10 16,2,1,1,0.0,40091.0,391.0,-8.3,93,2,0,5190,1,17,4.077,1,75,4.067,1,23,10,1,24,9,-3245.3,153.0,153.0
4821,01-10 16,2,1,1,0.0,40091.0,391.2,-8.2,93,2,0,5177,1,76,4.077,1,75,4.067,1,23,10,1,24,9,-3207.8399999999997,153.0,153.0
4822,01-10 16,2,1,1,0.0,40091.0,391.2,-8.0,93,2,0,5190,1,76,4.078,1,75,4.069,1,23,10,1,24,9,-3129.6,153.0,153.0
4823,01-10 16,2,1,1,0.0,40091.0,391.2,-8.0,93,2,0,5190,1,76,4.078,1,75,4.069,1,23,10,1,24,9,-3129.6,153.0,153.0
4824,01-10 16,2,1,1,0.0,40091.0,391.2,-8.3,93,2,0,5190,1,76,4.078,1,75,4.069,1,23,10,1,24,9,-3246.96,153.0,153.0
4825,01-10 16,2,1,1,0.0,40091.0,391.2,-8.3,93,2,0,5177,1,76,4.078,1,75,4.069,1,23,10,1,24,9,-3246.96,153.0,153.0
4826,01-10 16,2,1,1,0.0,40091.0,391.2,-8.2,93,2,0,5177,1,76,4.078,1,75,4.069,1,23,10,1,24,9,-3207.8399999999997,153.0,153.0
4827,01-10 16,2,1,1,0.0,40091.0,391.2,-8.1,93,2,0,5195,1,76,4.08,1,75,4.07,1,23,10,1,24,9,-3168.72,153.0,153.0
4828,01-10 16,2,1,1,0.0,40091.0,391.2,-8.2,93,2,0,5195,1,76,4.08,1,75,4.069,1,23,10,1,24,9,-3207.8399999999997,153.0,153.0
4829,01-10 16,2,1,1,0.0,40091.0,391.5,-8.1,93,2,0,5190,1,17,4.08,1,75,4.07,1,23,10,1,24,9,-3171.1499999999996,153.0,153.0
4830,01-10 16,2,1,1,0.0,40091.0,391.2,-8.3,93,2,0,5190,1,17,4.08,1,75,4.07,1,23,10,1,24,9,-3246.96,153.0,153.0
4831,01-10 16,2,1,1,0.0,40091.0,391.5,-8.3,93,2,0,5187,1,17,4.08,1,75,4.07,1,23,10,1,24,9,-3249.4500000000003,153.0,153.0
4832,01-10 16,2,1,1,0.0,40091.0,391.5,-8.2,93,2,0,5187,1,76,4.08,1,75,4.07,1,23,10,1,24,9,-3210.2999999999997,153.0,153.0
4833,01-10 16,2,1,1,0.0,40091.0,391.5,-8.1,93,2,0,5195,1,76,4.081,1,75,4.07,1,23,10,1,24,9,-3171.1499999999996,153.0,153.0
4834,01-10 16,2,1,1,0.0,40091.0,391.5,-8.2,93,2,0,5195,1,76,4.081,1,75,4.07,1,23,10,1,24,9,-3210.2999999999997,153.0,153.0
4835,01-10 16,2,1,1,0.0,40091.0,391.5,-8.2,93,2,0,5182,1,76,4.081,1,75,4.07,1,23,10,1,24,9,-3210.2999999999997,153.0,153.0
4836,01-10 16,2,1,1,0.0,40091.0,391.5,-8.2,93,2,0,5182,1,76,4.081,1,75,4.07,1,23,10,1,24,9,-3210.2999999999997,153.0,153.0
4837,01-10 16,2,1,1,0.0,40091.0,391.5,-8.1,93,2,0,5175,1,76,4.081,1,75,4.07,1,23,10,1,24,9,-3171.1499999999996,153.0,153.0
4838,01-10 16,2,1,1,0.0,40091.0,391.5,-8.1,93,2,0,5175,1,76,4.082,1,75,4.072,1,23,10,1,24,9,-3171.1499999999996,153.0,153.0
4839,01-10 16,2,1,1,0.0,40091.0,391.5,-8.2,93,2,0,5190,1,76,4.082,1,75,4.072,1,23,10,1,24,9,-3210.2999999999997,153.0,153.0
4840,01-10 16,2,1,1,0.0,40091.0,391.5,-8.1,93,2,0,5190,1,17,4.082,1,75,4.072,1,23,10,1,24,9,-3171.1499999999996,153.0,153.0
4841,01-10 16,2,1,1,0.0,40091.0,391.7,-8.3,93,2,0,5215,1,17,4.082,1,75,4.072,1,23,10,1,24,9,-3251.11,153.0,153.0
4842,01-10 16,2,1,1,0.0,40091.0,391.7,-8.1,93,2,0,5215,1,17,4.082,1,75,4.072,1,23,10,1,24,9,-3172.77,153.0,153.0
4843,01-10 16,2,1,1,0.0,40091.0,391.7,-8.1,93,2,0,5200,1,76,4.082,1,75,4.073,1,23,10,1,24,9,-3172.77,153.0,153.0
4844,01-10 16,2,1,1,0.0,40091.0,391.7,-8.2,93,2,0,5200,1,76,4.083,1,75,4.073,1,23,10,1,24,9,-3211.9399999999996,153.0,153.0
4845,01-10 16,2,1,1,0.0,40091.0,391.7,-8.2,93,2,0,5187,1,76,4.083,1,75,4.073,1,23,10,1,24,9,-3211.9399999999996,153.0,153.0
4846,01-10 16,2,1,1,0.0,40091.0,391.7,-8.1,93,2,0,5187,1,76,4.083,1,75,4.073,1,23,10,1,24,9,-3172.77,153.0,153.0
4847,01-10 16,2,1,1,0.0,40091.0,391.7,-8.1,93,2,0,5192,1,76,4.083,1,75,4.073,1,23,10,1,24,9,-3172.77,153.0,153.0
4848,01-10 16,2,1,1,0.0,40091.0,391.7,-8.3,93,2,0,5192,1,76,4.083,1,75,4.074,1,23,10,1,24,9,-3251.11,153.0,153.0
4849,01-10 16,2,1,1,0.0,40091.0,391.7,-8.1,93,2,0,5192,1,76,4.083,1,75,4.074,1,23,10,1,24,9,-3172.77,153.0,153.0
4850,01-10 16,2,1,1,0.0,40091.0,391.7,-8.2,93,2,0,5190,1,76,4.083,1,75,4.074,1,23,10,1,24,9,-3211.9399999999996,153.0,153.0
4851,01-10 16,2,1,1,0.0,40091.0,391.7,-8.2,93,2,0,5190,1,76,4.083,1,75,4.074,1,23,10,1,24,9,-3211.9399999999996,153.0,153.0
4852,01-10 16,2,1,1,0.0,40091.0,391.7,-8.2,93,2,0,5177,1,76,4.085,1,75,4.075,1,23,10,1,24,9,-3211.9399999999996,153.0,153.0
4853,01-10 16,2,1,1,0.0,40091.0,392.0,-8.3,93,2,0,5177,1,76,4.085,1,75,4.075,1,23,10,1,24,9,-3253.6000000000004,153.0,153.0
4854,01-10 16,2,1,1,0.0,40091.0,392.0,-8.0,93,2,0,5177,1,76,4.085,1,75,4.075,1,23,10,1,24,9,-3136.0,153.0,153.0
4855,01-10 16,2,1,1,0.0,40091.0,392.0,-8.3,93,2,0,5177,1,76,4.085,1,75,4.075,1,23,10,1,24,9,-3253.6000000000004,153.0,153.0
4856,01-10 16,2,1,1,0.0,40091.0,392.0,-8.1,93,2,0,5192,1,76,4.085,1,75,4.075,1,23,10,1,24,9,-3175.2,153.0,153.0
4857,01-10 16,2,1,1,0.0,40091.0,392.0,-8.2,93,2,0,5192,1,76,4.086,1,75,4.075,1,23,10,1,24,9,-3214.3999999999996,153.0,153.0
4858,01-10 16,2,1,1,0.0,40091.0,392.0,-8.1,93,2,0,5190,1,17,4.086,1,75,4.075,1,23,10,1,24,9,-3175.2,153.0,153.0
4859,01-10 16,2,1,1,0.0,40091.0,392.0,-8.1,93,2,0,5190,1,17,4.086,1,75,4.075,1,23,10,1,24,9,-3175.2,153.0,153.0
4860,01-10 16,2,1,1,0.0,40091.0,392.0,-8.1,93,2,0,5190,1,17,4.086,1,75,4.075,1,23,10,1,24,9,-3175.2,153.0,153.0
4861,01-10 16,2,1,1,0.0,40091.0,392.0,-8.3,93,2,0,5190,1,76,4.086,1,75,4.075,1,23,10,1,24,9,-3253.6000000000004,153.0,153.0
4862,01-10 16,2,1,1,0.0,40091.0,392.0,-8.2,93,2,0,5220,1,76,4.086,1,75,4.077,1,23,10,1,24,9,-3214.3999999999996,153.0,153.0
4863,01-10 16,2,1,1,0.0,40091.0,392.0,-8.1,93,2,0,5220,1,76,4.086,1,75,4.077,1,23,10,1,24,9,-3175.2,153.0,153.0
4864,01-10 16,2,1,1,0.0,40091.0,392.0,-8.3,93,2,0,5240,1,76,4.086,1,75,4.077,1,23,10,1,24,9,-3253.6000000000004,153.0,153.0
4865,01-10 16,2,1,1,0.0,40091.0,392.0,-8.3,93,2,0,5240,1,76,4.086,1,75,4.077,1,23,10,1,24,9,-3253.6000000000004,153.0,153.0
4866,01-10 16,2,1,1,0.0,40091.0,392.0,-8.1,93,2,0,5195,1,76,4.086,1,75,4.077,1,23,10,1,24,9,-3175.2,153.0,153.0
4867,01-10 16,2,1,1,0.0,40091.0,392.2,-8.2,94,2,0,5192,1,17,4.088,1,75,4.078,1,23,10,1,24,9,-3216.0399999999995,153.0,153.0
4868,01-10 16,2,1,1,0.0,40091.0,392.2,-8.2,94,2,0,5192,1,17,4.088,1,75,4.078,1,23,10,1,24,9,-3216.0399999999995,153.0,153.0
4869,01-10 16,2,1,1,0.0,40091.0,392.2,-8.0,94,2,0,5200,1,17,4.089,1,75,4.078,1,23,10,1,24,9,-3137.6,153.0,153.0
4870,01-10 16,2,1,1,0.0,40091.0,392.2,-8.1,94,2,0,5200,1,17,4.089,1,75,4.078,1,23,10,1,24,9,-3176.8199999999997,153.0,153.0
4871,01-10 16,2,1,1,0.0,40091.0,392.2,-8.2,94,2,0,5200,1,17,4.089,1,75,4.078,1,23,10,1,24,9,-3216.0399999999995,153.0,153.0
4872,01-10 16,2,1,1,0.0,40091.0,392.2,-8.2,94,2,0,5215,1,17,4.089,1,75,4.078,1,23,10,1,24,9,-3216.0399999999995,153.0,153.0
4873,01-10 16,2,1,1,0.0,40091.0,392.2,-8.1,94,2,0,5215,1,76,4.089,1,75,4.078,1,23,10,1,24,9,-3176.8199999999997,153.0,153.0
4874,01-10 16,2,1,1,0.0,40091.0,392.5,-8.1,94,2,0,5222,1,76,4.09,1,75,4.08,1,23,10,1,24,9,-3179.25,153.0,153.0
4875,01-10 16,2,1,1,0.0,40091.0,392.2,-8.1,94,2,0,5222,1,76,4.09,1,75,4.08,1,23,10,1,24,9,-3176.8199999999997,153.0,153.0
4876,01-10 16,2,1,1,0.0,40091.0,392.5,-8.3,94,2,0,5197,1,17,4.091,1,75,4.081,1,19,10,1,24,9,-3257.7500000000005,153.0,153.0
4877,01-10 16,2,1,1,0.0,40091.0,392.5,-8.1,94,2,0,5197,1,76,4.091,1,75,4.081,1,19,10,1,24,9,-3179.25,153.0,153.0
4878,01-10 16,2,1,1,0.0,40091.0,392.5,-8.1,94,2,0,5210,1,76,4.091,1,75,4.081,1,19,10,1,24,9,-3179.25,153.0,153.0
4879,01-10 16,2,1,1,0.0,40091.0,392.5,-8.0,94,2,0,5210,1,76,4.091,1,75,4.082,1,19,10,1,24,9,-3140.0,153.0,153.0
4880,01-10 16,2,1,1,0.0,40091.0,392.5,-8.1,94,2,0,5220,1,76,4.091,1,75,4.082,1,19,10,1,24,9,-3179.25,153.0,153.0
4881,01-10 16,2,1,1,0.0,40091.0,392.5,-8.1,94,2,0,5220,1,76,4.091,1,75,4.082,1,19,10,1,24,9,-3179.25,153.0,153.0
4882,01-10 16,2,1,1,0.0,40091.0,392.5,-8.1,94,2,0,5225,1,76,4.093,1,75,4.083,1,19,10,1,24,9,-3179.25,153.0,153.0
4883,01-10 16,2,1,1,0.0,40091.0,392.7,-8.0,94,2,0,5225,1,76,4.093,1,75,4.083,1,19,10,1,24,9,-3141.6,153.0,153.0
4884,01-10 16,2,1,1,0.0,40091.0,392.5,-8.1,94,2,0,5225,1,76,4.093,1,75,4.083,1,19,10,1,24,9,-3179.25,153.0,153.0
4885,01-10 16,2,1,1,0.0,40091.0,392.7,-8.0,94,2,0,5230,1,17,4.093,1,75,4.083,1,19,10,1,24,9,-3141.6,153.0,153.0
4886,01-10 16,2,1,1,0.0,40091.0,392.7,-8.1,94,2,0,5230,1,17,4.093,1,75,4.083,1,19,10,1,24,9,-3180.87,153.0,153.0
4887,01-10 16,2,1,1,0.0,40091.0,392.7,-8.1,94,2,0,5190,1,17,4.093,1,75,4.083,1,19,10,1,24,9,-3180.87,153.0,153.0
4888,01-10 16,2,1,1,0.0,40091.0,392.7,-8.1,94,2,0,5190,1,76,4.0939999999999985,1,75,4.083,1,19,10,1,24,9,-3180.87,153.0,153.0
4889,01-10 16,2,1,1,0.0,40091.0,392.7,-8.1,94,2,0,5185,1,76,4.0939999999999985,1,75,4.083,1,19,10,1,24,9,-3180.87,153.0,153.0
4890,01-10 16,2,1,1,0.0,40091.0,392.7,-8.2,94,2,0,5185,1,76,4.0939999999999985,1,75,4.083,1,19,10,1,24,9,-3220.1399999999994,153.0,153.0
4891,01-10 16,2,1,1,0.0,40091.0,392.7,-8.1,94,2,0,5205,1,76,4.0939999999999985,1,75,4.085,1,19,10,1,24,9,-3180.87,153.0,153.0
4892,01-10 16,2,1,1,0.0,40091.0,393.0,-8.2,94,2,0,5215,1,76,4.0939999999999985,1,75,4.085,1,19,10,1,24,9,-3222.6,153.0,153.0
4893,01-10 16,2,1,1,0.0,40091.0,393.0,-8.2,94,2,0,5215,1,76,4.0939999999999985,1,75,4.085,1,19,10,1,24,9,-3222.6,153.0,153.0
4894,01-10 16,2,1,1,0.0,40091.0,393.0,-8.1,94,2,0,5192,1,76,4.096,1,75,4.086,1,19,10,1,24,9,-3183.2999999999997,153.0,153.0
4895,01-10 16,2,1,1,0.0,40091.0,393.0,-8.2,94,2,0,5187,1,76,4.096,1,75,4.086,1,19,10,1,24,9,-3222.6,153.0,153.0
4896,01-10 16,2,1,1,0.0,40091.0,393.0,-8.0,94,2,0,5187,1,76,4.097,1,75,4.086,1,19,10,1,24,9,-3144.0,153.0,153.0
4897,01-10 16,2,1,1,0.0,40091.0,393.0,-8.2,94,2,0,5205,1,76,4.097,1,75,4.086,1,19,10,1,24,9,-3222.6,153.0,153.0
4898,01-10 16,2,1,1,0.0,40091.0,393.0,-8.1,94,2,0,5205,1,76,4.097,1,75,4.086,1,19,10,1,24,9,-3183.2999999999997,153.0,153.0
4899,01-10 16,2,1,1,0.0,40091.0,393.0,-8.0,94,2,0,5212,1,76,4.097,1,75,4.086,1,19,10,1,24,9,-3144.0,153.0,153.0
4900,01-10 16,2,1,1,0.0,40091.0,393.2,-8.2,95,2,0,5187,1,76,4.099,1,75,4.089,1,19,10,1,24,9,-3224.24,153.0,153.0
4901,01-10 16,2,1,1,0.0,40091.0,393.2,-8.2,95,2,0,5187,1,17,4.099,1,75,4.089,1,19,10,1,24,9,-3224.24,153.0,153.0
4902,01-10 16,2,1,1,0.0,40091.0,393.2,-8.1,95,2,0,5187,1,17,4.099,1,75,4.089,1,19,10,1,24,9,-3184.9199999999996,153.0,153.0
4903,01-10 16,2,1,1,0.0,40091.0,393.2,-8.2,95,2,0,5180,1,76,4.101,1,75,4.09,1,19,10,1,24,9,-3224.24,153.0,153.0
4904,01-10 16,2,1,1,0.0,40091.0,393.5,-8.1,95,2,0,5180,1,76,4.101,1,75,4.091,1,19,10,1,24,9,-3187.35,153.0,153.0
4905,01-10 16,2,1,1,0.0,40091.0,393.5,-8.2,95,2,0,5180,1,76,4.101,1,75,4.091,1,19,10,1,24,9,-3226.7,153.0,153.0
4906,01-10 16,2,1,1,0.0,40091.0,393.5,-8.1,95,2,0,5190,1,76,4.101,1,75,4.091,1,19,10,1,24,9,-3187.35,153.0,153.0
4907,01-10 16,2,1,1,0.0,40091.0,393.5,-8.1,95,2,0,5190,1,76,4.101,1,75,4.091,1,19,10,1,24,9,-3187.35,153.0,153.0
