,time,vehiclestatus,chargestatus,runmodel,speed,summileage,sumvoltage,sumcurrent,soc,dcdcstatus,gearnum,insulationresistance,enginestatus,grankshaftspeed,enginefuelconsumptionrate,max_volt_num,max_volt_cell_id,max_cell_volt,min_volt_num,min_volt_cell_id,min_cell_volt,max_temp_num,max_temp_probe_id,max_temp,min_temp_num,min_temp_probe_id,min_temp,power,distance
151,01-06 16 1,1,3,2,0.0,69796.0,360.2,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.752,1,71,3.748,1,2,25,1,5,23,288.16,8.0
152,01-06 16 1,1,3,2,0.0,69796.0,360.2,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.752,1,71,3.748,1,2,25,1,5,23,288.16,8.0
153,01-06 16 1,1,3,2,0.0,69796.0,360.2,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.752,1,95,3.748,1,2,25,1,5,23,288.16,8.0
154,01-06 16 1,1,3,2,0.0,69796.0,360.2,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.752,1,95,3.747,1,2,25,1,5,23,288.16,8.0
155,01-06 16 1,1,3,2,0.0,69796.0,360.2,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.752,1,95,3.747,1,2,25,1,5,23,288.16,8.0
156,01-06 16 1,1,3,2,0.0,69796.0,360.2,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.752,1,95,3.747,1,2,25,1,5,23,288.16,8.0
157,01-06 16 1,1,3,2,0.0,69796.0,360.2,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.752,1,71,3.747,1,2,25,1,5,23,288.16,8.0
158,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.752,1,71,3.747,1,2,25,1,5,23,288.0,8.0
159,01-06 16 1,1,3,2,0.0,69796.0,360.2,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.752,1,71,3.747,1,2,25,1,5,23,288.16,8.0
160,01-06 16 1,1,3,2,0.0,69796.0,360.2,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.752,1,71,3.747,1,2,25,1,5,23,288.16,8.0
161,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.752,1,71,3.747,1,2,25,1,5,23,288.0,8.0
162,01-06 16 1,1,3,2,0.0,69796.0,360.2,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.751,1,71,3.747,1,2,25,1,5,23,288.16,8.0
163,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.751,1,71,3.747,1,2,25,1,5,23,288.0,8.0
164,01-06 16 1,1,3,2,0.0,69796.0,360.2,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.751,1,71,3.747,1,2,25,1,5,23,288.16,8.0
165,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5207,2.0,0.0,3.0,1,85,3.751,1,71,3.747,1,2,25,1,5,23,288.0,8.0
166,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5207,2.0,0.0,3.0,1,85,3.751,1,71,3.747,1,2,25,1,5,23,288.0,8.0
167,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5207,2.0,0.0,3.0,1,85,3.751,1,95,3.747,1,2,25,1,5,23,288.0,8.0
168,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.751,1,95,3.747,1,2,25,1,5,23,288.0,8.0
169,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.751,1,95,3.746,1,2,25,1,5,23,288.0,8.0
170,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.751,1,95,3.746,1,2,25,1,5,23,288.0,8.0
171,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.751,1,95,3.746,1,2,25,1,5,23,288.0,8.0
172,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.751,1,95,3.746,1,2,25,1,5,23,288.0,8.0
173,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.751,1,71,3.746,1,2,25,1,7,23,288.0,8.0
174,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.751,1,71,3.746,1,2,25,1,7,23,288.0,8.0
175,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.75,1,71,3.746,1,2,25,1,7,23,288.0,8.0
176,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.75,1,71,3.746,1,2,25,1,7,23,288.0,8.0
177,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.75,1,71,3.746,1,2,25,1,7,23,288.0,8.0
178,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.75,1,71,3.746,1,2,25,1,7,23,288.0,8.0
179,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.75,1,71,3.746,1,2,25,1,7,23,288.0,8.0
180,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.75,1,71,3.746,1,2,25,1,7,23,288.0,8.0
181,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.75,1,71,3.746,1,2,25,1,7,23,288.0,8.0
182,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.75,1,95,3.746,1,2,25,1,7,23,288.0,8.0
183,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.75,1,95,3.746,1,2,25,1,7,23,288.0,8.0
184,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.75,1,95,3.746,1,2,25,1,7,23,288.0,8.0
185,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.75,1,95,3.745,1,2,25,1,7,23,288.0,8.0
186,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.75,1,95,3.745,1,2,25,1,7,23,288.0,8.0
187,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.75,1,95,3.745,1,2,25,1,7,23,288.0,8.0
188,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.75,1,71,3.745,1,2,25,1,7,23,288.0,8.0
189,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5212,2.0,0.0,3.0,1,85,3.749,1,71,3.745,1,2,25,1,7,23,288.0,8.0
190,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.749,1,71,3.745,1,2,25,1,7,23,288.0,8.0
191,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.749,1,71,3.745,1,2,25,1,7,23,288.0,8.0
192,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,65,1,15,5210,2.0,0.0,3.0,1,85,3.749,1,95,3.745,1,2,25,1,7,23,288.0,8.0
193,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.749,1,95,3.745,1,2,25,1,7,23,288.0,8.0
194,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.749,1,95,3.745,1,2,25,1,7,23,288.0,8.0
195,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.749,1,95,3.745,1,2,25,1,7,23,287.76,8.0
196,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,64,1,15,5210,2.0,0.0,3.0,1,85,3.749,1,95,3.745,1,2,25,1,7,23,288.0,8.0
197,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.749,1,95,3.745,1,2,25,1,7,23,288.0,8.0
198,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.749,1,95,3.745,1,2,25,1,7,23,288.0,8.0
199,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,64,1,15,5210,2.0,0.0,3.0,1,85,3.749,1,95,3.744,1,2,25,1,7,23,288.0,8.0
200,01-06 16 1,1,3,2,0.0,69796.0,360.0,0.8,64,1,15,5210,2.0,0.0,3.0,1,85,3.749,1,95,3.744,1,2,25,1,7,23,288.0,8.0
201,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5210,2.0,0.0,3.0,1,85,3.749,1,71,3.744,1,2,25,1,7,23,287.76,8.0
202,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5210,2.0,0.0,3.0,1,85,3.749,1,71,3.744,1,2,25,1,7,23,287.76,8.0
203,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5210,2.0,0.0,3.0,1,85,3.749,1,71,3.744,1,2,25,1,7,23,287.76,8.0
204,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5210,2.0,0.0,3.0,1,85,3.748,1,71,3.744,1,2,25,1,7,23,287.76,8.0
205,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5210,2.0,0.0,3.0,1,85,3.748,1,71,3.744,1,2,25,1,7,23,287.76,8.0
206,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5210,2.0,0.0,3.0,1,85,3.748,1,71,3.744,1,2,25,1,7,23,287.76,8.0
207,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.748,1,71,3.744,1,2,25,1,7,23,287.76,8.0
208,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.9,64,1,15,5210,2.0,0.0,3.0,1,85,3.748,1,71,3.744,1,2,25,1,7,23,323.73,8.0
209,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.9,64,1,15,5210,2.0,0.0,3.0,1,85,3.748,1,71,3.744,1,2,25,1,7,23,323.73,8.0
210,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.9,64,1,15,5210,2.0,0.0,3.0,1,85,3.748,1,71,3.744,1,2,25,1,7,23,323.73,8.0
211,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.748,1,71,3.744,1,2,25,1,7,23,287.76,8.0
212,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.748,1,71,3.743,1,2,25,1,7,23,287.76,8.0
213,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.748,1,95,3.743,1,2,24,1,7,23,287.76,8.0
214,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5215,2.0,0.0,3.0,1,85,3.748,1,95,3.743,1,2,25,1,7,23,287.76,8.0
215,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.748,1,95,3.743,1,2,24,1,7,23,287.76,8.0
216,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.748,1,95,3.743,1,2,24,1,7,23,287.76,8.0
217,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5207,2.0,0.0,3.0,1,85,3.748,1,71,3.743,1,6,25,1,7,23,287.76,8.0
218,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5207,2.0,0.0,3.0,1,85,3.748,1,71,3.743,1,6,25,1,7,23,287.76,8.0
219,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5207,2.0,0.0,3.0,1,85,3.747,1,71,3.743,1,6,24,1,7,23,287.76,8.0
220,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5210,2.0,0.0,3.0,1,85,3.747,1,71,3.743,1,6,24,1,7,23,287.76,8.0
221,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5210,2.0,0.0,3.0,1,85,3.747,1,71,3.743,1,6,24,1,7,23,287.76,8.0
222,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5210,2.0,0.0,3.0,1,85,3.747,1,71,3.743,1,6,24,1,7,23,287.76,8.0
223,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5210,2.0,0.0,3.0,1,85,3.747,1,71,3.743,1,6,24,1,7,23,287.76,8.0
224,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.747,1,71,3.743,1,6,24,1,7,23,287.76,8.0
225,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.747,1,71,3.743,1,6,24,1,7,23,287.76,8.0
226,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.747,1,71,3.743,1,6,24,1,7,23,287.76,8.0
227,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.747,1,71,3.742,1,6,24,1,7,23,287.76,8.0
228,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.747,1,95,3.742,1,6,24,1,7,23,287.76,8.0
229,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.747,1,95,3.742,1,6,24,1,7,23,287.76,8.0
230,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.747,1,95,3.742,1,6,24,1,7,23,287.76,8.0
231,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.747,1,95,3.742,1,6,24,1,7,23,287.76,8.0
232,01-06 16 1,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.747,1,95,3.742,1,6,24,1,7,23,287.76,8.0
233,01-06 16 2,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.747,1,71,3.742,1,6,24,1,7,23,287.76,8.0
234,01-06 16 2,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.747,1,71,3.742,1,6,24,1,7,23,287.76,8.0
235,01-06 16 2,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.746,1,71,3.742,1,6,24,1,7,23,287.76,8.0
236,01-06 16 2,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.746,1,71,3.742,1,6,24,1,7,23,287.76,8.0
237,01-06 16 2,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.746,1,71,3.742,1,6,24,1,7,23,287.76,8.0
238,01-06 16 2,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5215,2.0,0.0,3.0,1,85,3.746,1,71,3.742,1,6,24,1,7,23,287.76,8.0
239,01-06 16 2,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5215,2.0,0.0,3.0,1,85,3.746,1,71,3.742,1,6,24,1,7,23,287.76,8.0
240,01-06 16 2,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5215,2.0,0.0,3.0,1,85,3.746,1,71,3.742,1,6,24,1,7,22,287.76,8.0
241,01-06 16 2,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5215,2.0,0.0,3.0,1,85,3.746,1,71,3.742,1,6,24,1,7,23,287.76,8.0
242,01-06 16 2,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.746,1,71,3.742,1,6,24,1,7,23,287.76,8.0
243,01-06 16 2,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5215,2.0,0.0,3.0,1,85,3.746,1,71,3.742,1,6,24,1,7,23,287.76,8.0
244,01-06 16 2,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.746,1,71,3.742,1,6,24,1,7,23,287.76,8.0
245,01-06 16 2,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.746,1,95,3.742,1,6,24,1,7,23,287.76,8.0
246,01-06 16 2,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.746,1,95,3.741,1,6,24,1,7,22,287.76,8.0
247,01-06 16 2,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5215,2.0,0.0,3.0,1,85,3.746,1,95,3.741,1,6,24,1,7,23,287.76,8.0
248,01-06 16 2,1,3,2,0.0,69796.0,359.7,0.8,64,1,15,5215,2.0,0.0,3.0,1,85,3.746,1,95,3.741,1,6,24,1,7,22,287.76,8.0
249,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5215,2.0,0.0,3.0,1,85,3.745,1,95,3.741,1,6,24,1,7,22,287.6,8.0
250,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.745,1,95,3.741,1,6,24,1,7,22,287.6,8.0
251,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.745,1,71,3.741,1,6,24,1,5,22,287.6,8.0
252,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.745,1,71,3.741,1,6,24,1,5,22,287.6,8.0
253,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.745,1,71,3.741,1,6,24,1,5,22,287.6,8.0
254,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.745,1,71,3.741,1,6,24,1,5,22,287.6,8.0
255,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.745,1,71,3.741,1,6,24,1,5,22,287.6,8.0
256,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.745,1,95,3.741,1,6,24,1,5,22,287.6,8.0
257,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.745,1,95,3.741,1,6,24,1,5,22,287.6,8.0
258,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.9,64,1,15,5212,2.0,0.0,3.0,1,85,3.745,1,95,3.741,1,6,24,1,5,22,323.55,8.0
259,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.745,1,95,3.74,1,6,24,1,5,22,287.6,8.0
260,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.745,1,71,3.74,1,6,24,1,5,22,287.6,8.0
261,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.745,1,71,3.74,1,6,24,1,5,22,287.6,8.0
262,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.745,1,71,3.74,1,6,24,1,5,22,287.6,8.0
263,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.745,1,71,3.74,1,6,24,1,5,22,287.6,8.0
264,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.744,1,71,3.74,1,6,24,1,5,22,287.6,8.0
265,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.744,1,71,3.74,1,6,24,1,5,22,287.6,8.0
266,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.744,1,71,3.74,1,6,24,1,5,22,287.6,8.0
267,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.744,1,71,3.74,1,6,24,1,5,22,287.6,8.0
268,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.744,1,71,3.74,1,6,24,1,5,22,287.6,8.0
269,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.744,1,71,3.74,1,6,24,1,5,22,287.6,8.0
270,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.744,1,95,3.74,1,2,24,1,5,22,287.6,8.0
271,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.744,1,95,3.74,1,2,24,1,5,22,287.6,8.0
272,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.744,1,95,3.74,1,2,24,1,5,22,287.6,8.0
273,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.744,1,95,3.74,1,2,24,1,5,22,287.6,8.0
274,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.744,1,95,3.739,1,2,24,1,5,22,287.6,8.0
275,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,64,1,15,5212,2.0,0.0,3.0,1,85,3.744,1,95,3.739,1,2,24,1,5,22,287.6,8.0
276,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,63,1,15,5212,2.0,0.0,3.0,1,85,3.744,1,95,3.739,1,2,24,1,5,22,287.6,8.0
277,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,63,1,15,5212,2.0,0.0,3.0,1,85,3.744,1,95,3.739,1,2,24,1,5,22,287.6,8.0
278,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,63,1,15,5212,2.0,0.0,3.0,1,85,3.743,1,95,3.739,1,2,24,1,5,22,287.6,8.0
279,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,63,1,15,5212,2.0,0.0,3.0,1,85,3.744,1,95,3.739,1,2,24,1,5,22,287.6,8.0
280,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,63,1,15,5212,2.0,0.0,3.0,1,85,3.743,1,95,3.739,1,2,24,1,5,22,287.6,8.0
281,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,63,1,15,5215,2.0,0.0,3.0,1,85,3.743,1,71,3.739,1,2,24,1,5,22,287.6,8.0
282,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,63,1,15,5212,2.0,0.0,3.0,1,85,3.743,1,71,3.739,1,2,24,1,5,22,287.6,8.0
283,01-06 16 2,1,3,2,0.0,69796.0,359.2,0.8,63,1,15,5212,2.0,0.0,3.0,1,85,3.743,1,71,3.739,1,2,24,1,5,22,287.36,8.0
284,01-06 16 2,1,3,2,0.0,69796.0,359.5,0.8,63,1,15,5212,2.0,0.0,3.0,1,85,3.743,1,71,3.739,1,2,24,1,5,22,287.6,8.0
285,01-06 16 2,1,3,2,0.0,69796.0,359.2,1.6,63,1,15,5212,2.0,0.0,3.0,1,85,3.742,1,71,3.738,1,2,24,1,5,22,574.72,8.0
286,01-06 16 2,1,3,2,0.0,69796.0,359.2,0.8,63,1,15,5217,2.0,0.0,3.0,1,85,3.743,1,71,3.739,1,2,24,1,5,22,287.36,8.0
287,01-06 16 2,1,3,2,0.0,69796.0,359.2,0.8,63,1,15,5217,2.0,0.0,3.0,1,85,3.743,1,95,3.739,1,2,24,1,5,22,287.36,8.0
288,01-06 16 2,1,3,1,2.7,69796.0,358.5,6.1,63,1,14,5212,2.0,0.0,3.0,1,85,3.735,1,95,3.73,1,2,24,1,5,22,2186.85,8.0
289,01-06 16 2,1,3,1,7.2,69796.0,358.5,4.0,63,1,14,5212,2.0,0.0,3.0,1,85,3.735,1,95,3.731,1,2,24,1,5,22,1434.0,8.0
290,01-06 16 2,1,3,1,6.2,69796.0,358.5,3.8,63,1,14,5215,2.0,0.0,3.0,1,85,3.735,1,95,3.731,1,2,24,1,5,22,1362.3,8.0
291,01-06 16 2,1,3,1,13.1,69796.0,357.0,11.7,63,1,14,5217,2.0,0.0,3.0,1,85,3.718,1,95,3.713,1,2,24,1,5,22,4176.9,8.0
292,01-06 16 2,1,3,1,5.3,69796.0,358.5,3.1,63,1,14,5215,2.0,0.0,3.0,1,85,3.734,1,95,3.729,1,2,24,1,5,22,1111.3500000000001,8.0
293,01-06 16 2,1,2,1,13.5,69796.0,358.7,-0.5,63,1,14,5215,2.0,0.0,3.0,1,85,3.736,1,95,3.732,1,2,24,1,5,22,-179.35,8.0
294,01-06 16 2,1,3,1,9.3,69796.0,357.2,9.0,63,1,14,5212,2.0,0.0,3.0,1,85,3.722,1,95,3.718,1,2,24,1,5,22,3214.7999999999997,8.0
295,01-06 16 2,1,3,1,2.7,69796.0,358.2,3.0,63,1,14,5197,2.0,0.0,3.0,1,85,3.729,1,95,3.725,1,2,24,1,5,22,1074.6,8.0
296,01-06 16 2,1,3,2,0.0,69796.0,358.5,1.1,63,1,14,5200,2.0,0.0,3.0,1,85,3.735,1,95,3.731,1,2,24,1,5,22,394.35,8.0
297,01-06 16 2,1,3,2,0.0,69796.0,358.7,1.1,63,1,14,5212,2.0,0.0,3.0,1,85,3.736,1,95,3.732,1,2,24,1,5,22,394.57,8.0
298,01-06 16 2,1,3,2,0.0,69796.0,358.7,1.1,63,1,14,5212,2.0,0.0,3.0,1,85,3.736,1,95,3.732,1,2,24,1,5,22,394.57,8.0
299,01-06 16 2,1,3,2,0.0,69796.0,359.0,0.1,63,1,14,5185,1.0,1200.0,3.0,1,85,3.74,1,95,3.735,1,2,24,1,5,22,35.9,8.0
300,01-06 16 2,1,3,2,0.0,69796.0,359.0,0.8,63,1,14,5185,1.0,1201.0,3.0,1,85,3.738,1,95,3.734,1,2,24,1,5,22,287.2,8.0
301,01-06 16 2,1,2,2,0.0,69796.0,359.0,-0.7,63,1,14,5195,1.0,1201.0,3.0,1,85,3.739,1,95,3.735,1,2,24,1,5,22,-251.29999999999998,8.0
302,01-06 16 2,1,2,2,5.8,69796.0,359.2,-2.0,63,1,14,5195,1.0,1203.0,3.0,1,85,3.741,1,95,3.736,1,2,24,1,5,22,-718.4,8.0
303,01-06 16 2,1,2,2,3.1,69796.0,359.5,-3.0,63,1,14,5195,1.0,1194.0,3.0,1,85,3.746,1,95,3.742,1,2,24,1,5,22,-1078.5,8.0
